ENTITY,DAY,ICU_TODAY,ICU_PREVIOUS,PERCENT_CHANGE,SURGE_STATUS,SURGE_COUNT
Netherlands,2021-03-09,27.329,27.329,0.000000000,NORMAL,32
Netherlands,2021-03-10,27.101,27.329,-0.834278600,NORMAL,32
Netherlands,2021-03-11,28.410,27.101,4.830080100,NORMAL,32
Netherlands,2021-03-12,28.581,28.410,0.601900700,NORMAL,32
Netherlands,2021-03-13,27.329,28.581,-4.380532500,NORMAL,32
Netherlands,2021-03-14,26.987,27.329,-1.251417900,NORMAL,32
Netherlands,2021-03-15,27.499,26.987,1.897209800,NORMAL,32
Netherlands,2021-03-16,28.638,27.499,4.141968800,NORMAL,32
Netherlands,2021-03-17,27.841,28.638,-2.783015600,NORMAL,32
Netherlands,2021-03-18,28.012,27.841,0.614202100,NORMAL,32
Netherlands,2021-03-19,28.695,28.012,2.438240800,NORMAL,32
Netherlands,2021-03-20,30.460,28.695,6.150897400,NORMAL,32
Netherlands,2021-03-21,31.086,30.460,2.055154300,NORMAL,32
Netherlands,2021-03-22,32.054,31.086,3.113942000,NORMAL,32
Netherlands,2021-03-23,31.599,32.054,-1.419479600,NORMAL,32
Netherlands,2021-03-24,31.769,31.599,0.537991700,NORMAL,32
Netherlands,2021-03-25,31.883,31.769,0.358840400,NORMAL,32
Netherlands,2021-03-26,31.997,31.883,0.357557300,NORMAL,32
Netherlands,2021-03-27,33.136,31.997,3.559708700,NORMAL,32
Netherlands,2021-03-28,33.705,33.136,1.717165600,NORMAL,32
Netherlands,2021-03-29,34.161,33.705,1.352915000,NORMAL,32
Netherlands,2021-03-30,34.730,34.161,1.665642100,NORMAL,32
Netherlands,2021-03-31,34.787,34.730,0.164123200,NORMAL,32
Netherlands,2021-04-01,35.698,34.787,2.618794400,NORMAL,32
Netherlands,2021-04-02,36.495,35.698,2.232618100,NORMAL,32
Netherlands,2021-04-03,37.918,36.495,3.899164300,NORMAL,32
Netherlands,2021-04-04,37.634,37.918,-0.748984700,NORMAL,32
Netherlands,2021-04-05,38.602,37.634,2.572142200,NORMAL,32
Netherlands,2021-04-06,39.114,38.602,1.326356100,NORMAL,32
Netherlands,2021-04-07,40.594,39.114,3.783811400,NORMAL,32
Netherlands,2021-04-08,41.961,40.594,3.367492700,NORMAL,32
Netherlands,2021-04-09,40.879,41.961,-2.578584900,NORMAL,32
Netherlands,2021-04-10,41.050,40.879,0.418307700,NORMAL,32
Netherlands,2021-04-11,41.335,41.050,0.694275300,NORMAL,32
Netherlands,2021-04-12,41.221,41.335,-0.275795300,NORMAL,32
Netherlands,2021-04-13,41.335,41.221,0.276558100,NORMAL,32
Netherlands,2021-04-14,40.708,41.335,-1.516874300,NORMAL,32
Netherlands,2021-04-15,40.879,40.708,0.420064900,NORMAL,32
Netherlands,2021-04-16,41.164,40.879,0.697179500,NORMAL,32
Netherlands,2021-04-17,41.619,41.164,1.105334800,NORMAL,32
Netherlands,2021-04-18,42.018,41.619,0.958696700,NORMAL,32
Netherlands,2021-04-19,42.473,42.018,1.082869200,NORMAL,32
Netherlands,2021-04-20,42.986,42.473,1.207826100,NORMAL,32
Netherlands,2021-04-21,43.043,42.986,0.132601300,NORMAL,32
Netherlands,2021-04-22,43.498,43.043,1.057082500,NORMAL,32
Netherlands,2021-04-23,42.929,43.498,-1.308106100,NORMAL,32
Netherlands,2021-04-24,42.018,42.929,-2.122108600,NORMAL,32
Netherlands,2021-04-25,43.783,42.018,4.200580700,NORMAL,32
Netherlands,2021-04-26,42.644,43.783,-2.601466300,NORMAL,32
Netherlands,2021-04-27,42.473,42.644,-0.400994300,NORMAL,32
Netherlands,2021-04-28,42.132,42.473,-0.802863000,NORMAL,32
Netherlands,2021-04-29,42.189,42.132,0.135289100,NORMAL,32
Netherlands,2021-04-30,41.904,42.189,-0.675531500,NORMAL,32
Netherlands,2021-05-01,42.245,41.904,0.813764800,NORMAL,32
Netherlands,2021-05-02,41.733,42.245,-1.211977700,NORMAL,32
Netherlands,2021-05-03,42.929,41.733,2.865837600,NORMAL,32
Netherlands,2021-05-04,42.132,42.929,-1.856553800,NORMAL,32
Netherlands,2021-05-05,42.815,42.132,1.621095600,NORMAL,32
Netherlands,2021-05-06,41.278,42.815,-3.589863400,NORMAL,32
Netherlands,2021-05-07,40.993,41.278,-0.690440400,NORMAL,32
Netherlands,2021-05-08,39.797,40.993,-2.917571300,NORMAL,32
Netherlands,2021-05-09,39.057,39.797,-1.859436600,NORMAL,32
Netherlands,2021-05-10,38.374,39.057,-1.748726200,NORMAL,32
Netherlands,2021-05-11,38.203,38.374,-0.445614200,NORMAL,32
Netherlands,2021-05-12,37.406,38.203,-2.086223600,NORMAL,32
Netherlands,2021-05-13,36.951,37.406,-1.216382400,NORMAL,32
Netherlands,2021-05-14,36.723,36.951,-0.617033400,NORMAL,32
Netherlands,2021-05-15,35.413,36.723,-3.567246700,NORMAL,32
Netherlands,2021-05-16,34.388,35.413,-2.894417300,NORMAL,32
Netherlands,2021-05-17,33.762,34.388,-1.820402500,NORMAL,32
Netherlands,2021-05-18,31.713,33.762,-6.068953300,NORMAL,32
Netherlands,2021-05-19,31.200,31.713,-1.617633100,NORMAL,32
Netherlands,2021-05-20,29.891,31.200,-4.195512800,NORMAL,32
Netherlands,2021-05-21,29.435,29.891,-1.525542800,NORMAL,32
Netherlands,2021-05-22,28.980,29.435,-1.545778800,NORMAL,32
Netherlands,2021-05-23,28.752,28.980,-0.786749500,NORMAL,32
Netherlands,2021-05-24,28.296,28.752,-1.585976600,NORMAL,32
Netherlands,2021-05-25,27.272,28.296,-3.618886100,NORMAL,32
Netherlands,2021-05-26,26.304,27.272,-3.549428000,NORMAL,32
Netherlands,2021-05-27,25.165,26.304,-4.330139900,NORMAL,32
Netherlands,2021-05-28,24.026,25.165,-4.526127600,NORMAL,32
Netherlands,2021-05-29,22.945,24.026,-4.499292400,NORMAL,32
Netherlands,2021-05-30,22.261,22.945,-2.981041600,NORMAL,32
Netherlands,2021-05-31,21.692,22.261,-2.556039700,NORMAL,32
Netherlands,2021-06-01,19.984,21.692,-7.873870600,NORMAL,32
Netherlands,2021-06-02,18.162,19.984,-9.117293800,NORMAL,32
Netherlands,2021-06-03,16.796,18.162,-7.521198100,NORMAL,32
Netherlands,2021-06-04,15.315,16.796,-8.817575600,NORMAL,32
Netherlands,2021-06-05,14.063,15.315,-8.174991800,NORMAL,32
Netherlands,2021-06-06,13.095,14.063,-6.883310800,NORMAL,32
Netherlands,2021-06-07,12.924,13.095,-1.305841900,NORMAL,32
Netherlands,2021-06-08,11.899,12.924,-7.930981100,NORMAL,32
Netherlands,2021-06-09,10.988,11.899,-7.656105600,NORMAL,32
Netherlands,2021-06-10,10.134,10.988,-7.772115000,NORMAL,32
Netherlands,2021-06-11,9.053,10.134,-10.667061400,NORMAL,32
Netherlands,2021-06-12,8.483,9.053,-6.296255400,NORMAL,32
Netherlands,2021-06-13,8.369,8.483,-1.343864200,NORMAL,32
Netherlands,2021-06-14,8.142,8.369,-2.712391000,NORMAL,32
Netherlands,2021-06-15,7.572,8.142,-7.000736900,NORMAL,32
Netherlands,2021-06-16,6.946,7.572,-8.267300600,NORMAL,32
Netherlands,2021-06-17,6.092,6.946,-12.294846000,NORMAL,32
Netherlands,2021-06-18,5.693,6.092,-6.549573200,NORMAL,32
Netherlands,2021-06-19,5.693,5.693,0.000000000,NORMAL,32
Netherlands,2021-06-20,5.693,5.693,0.000000000,NORMAL,32
Netherlands,2021-06-21,5.067,5.693,-10.995960000,NORMAL,32
Netherlands,2021-06-22,4.783,5.067,-5.604894400,NORMAL,32
Netherlands,2021-06-23,4.099,4.783,-14.300648100,NORMAL,32
Netherlands,2021-06-24,3.985,4.099,-2.781166100,NORMAL,32
Netherlands,2021-06-25,3.302,3.985,-17.139272300,NORMAL,32
Netherlands,2021-06-26,3.018,3.302,-8.600848000,NORMAL,32
Netherlands,2021-06-27,2.961,3.018,-1.888668000,NORMAL,32
Netherlands,2021-06-28,3.245,2.961,9.591354300,NORMAL,32
Netherlands,2021-06-29,2.904,3.245,-10.508474600,NORMAL,32
Netherlands,2021-06-30,2.790,2.904,-3.925619800,NORMAL,32
Netherlands,2021-07-01,2.334,2.790,-16.344086000,NORMAL,32
Netherlands,2021-07-02,2.220,2.334,-4.884318800,NORMAL,32
Netherlands,2021-07-03,1.879,2.220,-15.360360400,NORMAL,32
Netherlands,2021-07-04,1.708,1.879,-9.100585400,NORMAL,32
Netherlands,2021-07-05,2.676,1.708,56.674473100,SURGE,32
Netherlands,2021-07-06,2.619,2.676,-2.130044800,NORMAL,32
Netherlands,2021-07-07,2.562,2.619,-2.176403200,NORMAL,32
Netherlands,2021-07-08,2.334,2.562,-8.899297400,NORMAL,32
Netherlands,2021-07-09,1.936,2.334,-17.052270800,NORMAL,32
Netherlands,2021-07-10,1.822,1.936,-5.888429800,NORMAL,32
Netherlands,2021-07-11,2.164,1.822,18.770581800,NORMAL,32
Netherlands,2021-07-12,2.107,2.164,-2.634011100,NORMAL,32
Netherlands,2021-07-13,1.708,2.107,-18.936877100,NORMAL,32
Netherlands,2021-07-14,1.936,1.708,13.348946100,NORMAL,32
Netherlands,2021-07-15,1.822,1.936,-5.888429800,NORMAL,32
Netherlands,2021-07-16,1.765,1.822,-3.128430300,NORMAL,32
Netherlands,2021-07-17,2.220,1.765,25.779036800,NORMAL,32
Netherlands,2021-07-18,2.220,2.220,0.000000000,NORMAL,32
Netherlands,2021-07-19,2.676,2.220,20.540540500,NORMAL,32
Netherlands,2021-07-20,3.530,2.676,31.913303400,NORMAL,32
Netherlands,2021-07-21,4.042,3.530,14.504249300,NORMAL,32
Netherlands,2021-07-22,4.156,4.042,2.820385900,NORMAL,32
Netherlands,2021-07-23,4.213,4.156,1.371511100,NORMAL,32
Netherlands,2021-07-24,4.783,4.213,13.529551400,NORMAL,32
Netherlands,2021-07-25,5.864,4.783,22.600878100,NORMAL,32
Netherlands,2021-07-26,6.206,5.864,5.832196500,NORMAL,32
Netherlands,2021-07-27,7.117,6.206,14.679342600,NORMAL,32
Netherlands,2021-07-28,7.686,7.117,7.994941700,NORMAL,32
Netherlands,2021-07-29,8.199,7.686,6.674473100,NORMAL,32
Netherlands,2021-07-30,8.654,8.199,5.549457300,NORMAL,32
Netherlands,2021-07-31,8.825,8.654,1.975964900,NORMAL,32
Netherlands,2021-08-01,9.223,8.825,4.509915000,NORMAL,32
Netherlands,2021-08-02,9.907,9.223,7.416242000,NORMAL,32
Netherlands,2021-08-03,9.850,9.907,-0.575350800,NORMAL,32
Netherlands,2021-08-04,9.622,9.850,-2.314720800,NORMAL,32
Netherlands,2021-08-05,10.134,9.622,5.321139100,NORMAL,32
Netherlands,2021-08-06,10.476,10.134,3.374778000,NORMAL,32
Netherlands,2021-08-07,10.248,10.476,-2.176403200,NORMAL,32
Netherlands,2021-08-08,10.248,10.248,0.000000000,NORMAL,32
Netherlands,2021-08-09,10.818,10.248,5.562060900,NORMAL,32
Netherlands,2021-08-10,11.045,10.818,2.098354600,NORMAL,32
Netherlands,2021-08-11,10.875,11.045,-1.539158000,NORMAL,32
Netherlands,2021-08-12,10.704,10.875,-1.572413800,NORMAL,32
Netherlands,2021-08-13,9.793,10.704,-8.510837100,NORMAL,32
Netherlands,2021-08-14,9.850,9.793,0.582048400,NORMAL,32
Netherlands,2021-08-15,10.077,9.850,2.304568500,NORMAL,32
Netherlands,2021-08-16,10.077,10.077,0.000000000,NORMAL,32
Netherlands,2021-08-17,9.964,10.077,-1.121365500,NORMAL,32
Netherlands,2021-08-18,10.476,9.964,5.138498600,NORMAL,32
Netherlands,2021-08-19,10.590,10.476,1.088201600,NORMAL,32
Netherlands,2021-08-20,10.647,10.590,0.538243600,NORMAL,32
Netherlands,2021-08-21,10.818,10.647,1.606086200,NORMAL,32
Netherlands,2021-08-22,10.818,10.818,0.000000000,NORMAL,32
Netherlands,2021-08-23,10.988,10.818,1.571455000,NORMAL,32
Netherlands,2021-08-24,11.387,10.988,3.631234100,NORMAL,32
Netherlands,2021-08-25,11.273,11.387,-1.001141700,NORMAL,32
Netherlands,2021-08-26,10.931,11.273,-3.033797600,NORMAL,32
Netherlands,2021-08-27,10.931,10.931,0.000000000,NORMAL,32
Netherlands,2021-08-28,10.931,10.931,0.000000000,NORMAL,32
Netherlands,2021-08-29,10.931,10.931,0.000000000,NORMAL,32
Netherlands,2021-08-30,10.761,10.931,-1.555210000,NORMAL,32
Netherlands,2021-08-31,10.248,10.761,-4.767214900,NORMAL,32
Netherlands,2021-09-01,9.850,10.248,-3.883684600,NORMAL,32
Netherlands,2021-09-02,9.793,9.850,-0.578680200,NORMAL,32
Netherlands,2021-09-03,10.020,9.793,2.317982200,NORMAL,32
Netherlands,2021-09-04,9.850,10.020,-1.696606800,NORMAL,32
Netherlands,2021-09-05,10.020,9.850,1.725888300,NORMAL,32
Netherlands,2021-09-06,10.476,10.020,4.550898200,NORMAL,32
Netherlands,2021-09-07,10.020,10.476,-4.352806400,NORMAL,32
Netherlands,2021-09-08,10.533,10.020,5.119760500,NORMAL,32
Netherlands,2021-09-09,10.362,10.533,-1.623469100,NORMAL,32
Netherlands,2021-09-10,10.248,10.362,-1.100173700,NORMAL,32
Netherlands,2021-09-11,10.191,10.248,-0.556206100,NORMAL,32
Netherlands,2021-09-12,9.850,10.191,-3.346089700,NORMAL,32
Netherlands,2021-09-13,9.907,9.850,0.578680200,NORMAL,32
Netherlands,2021-09-14,9.736,9.907,-1.726052300,NORMAL,32
Netherlands,2021-09-15,8.939,9.736,-8.186113400,NORMAL,32
Netherlands,2021-09-16,9.166,8.939,2.539433900,NORMAL,32
Netherlands,2021-09-17,8.768,9.166,-4.342134000,NORMAL,32
Netherlands,2021-09-18,8.882,8.768,1.300182500,NORMAL,32
Netherlands,2021-09-19,9.110,8.882,2.566989400,NORMAL,32
Netherlands,2021-09-20,9.166,9.110,0.614709100,NORMAL,32
Netherlands,2021-09-21,9.394,9.166,2.487453600,NORMAL,32
Netherlands,2021-09-22,8.483,9.394,-9.697679400,NORMAL,32
Netherlands,2021-09-23,8.312,8.483,-2.015796300,NORMAL,32
Netherlands,2021-09-24,8.369,8.312,0.685755500,NORMAL,32
Netherlands,2021-09-25,7.800,8.369,-6.798900700,NORMAL,32
Netherlands,2021-09-26,7.857,7.800,0.730769200,NORMAL,32
Netherlands,2021-09-27,7.572,7.857,-3.627338700,NORMAL,32
Netherlands,2021-09-28,7.060,7.572,-6.761753800,NORMAL,32
Netherlands,2021-09-29,6.434,7.060,-8.866855500,NORMAL,32
Netherlands,2021-09-30,6.434,6.434,0.000000000,NORMAL,32
Netherlands,2021-10-01,6.149,6.434,-4.429592800,NORMAL,32
Netherlands,2021-10-02,5.807,6.149,-5.561880000,NORMAL,32
Netherlands,2021-10-03,5.921,5.807,1.963147900,NORMAL,32
Netherlands,2021-10-04,5.750,5.921,-2.888025700,NORMAL,32
Netherlands,2021-10-05,5.864,5.750,1.982608700,NORMAL,32
Netherlands,2021-10-06,5.693,5.864,-2.916098200,NORMAL,32
Netherlands,2021-10-07,5.693,5.693,0.000000000,NORMAL,32
Netherlands,2021-10-08,5.807,5.693,2.002459200,NORMAL,32
Netherlands,2021-10-09,5.580,5.807,-3.909075300,NORMAL,32
Netherlands,2021-10-10,5.864,5.580,5.089605700,NORMAL,32
Netherlands,2021-10-11,6.206,5.864,5.832196500,NORMAL,32
Netherlands,2021-10-12,6.434,6.206,3.673864000,NORMAL,32
Netherlands,2021-10-13,6.320,6.434,-1.771837100,NORMAL,32
Netherlands,2021-10-14,6.547,6.320,3.591772200,NORMAL,32
Netherlands,2021-10-15,6.491,6.547,-0.855353600,NORMAL,32
Netherlands,2021-10-16,6.547,6.491,0.862733000,NORMAL,32
Netherlands,2021-10-17,6.718,6.547,2.611883300,NORMAL,32
Netherlands,2021-10-18,6.889,6.718,2.545400400,NORMAL,32
Netherlands,2021-10-19,7.401,6.889,7.432138200,NORMAL,32
Netherlands,2021-10-20,7.971,7.401,7.701661900,NORMAL,32
Netherlands,2021-10-21,7.857,7.971,-1.430184400,NORMAL,32
Netherlands,2021-10-22,8.426,7.857,7.241949900,NORMAL,32
Netherlands,2021-10-23,8.711,8.426,3.382387800,NORMAL,32
Netherlands,2021-10-24,9.053,8.711,3.926070500,NORMAL,32
Netherlands,2021-10-25,9.964,9.053,10.062962600,NORMAL,32
Netherlands,2021-10-26,9.907,9.964,-0.572059400,NORMAL,32
Netherlands,2021-10-27,10.362,9.907,4.592712200,NORMAL,32
Netherlands,2021-10-28,10.419,10.362,0.550086900,NORMAL,32
Netherlands,2021-10-29,11.330,10.419,8.743641400,NORMAL,32
Netherlands,2021-10-30,11.444,11.330,1.006178300,NORMAL,32
Netherlands,2021-10-31,11.501,11.444,0.498077600,NORMAL,32
Netherlands,2021-11-01,12.753,11.501,10.886009900,NORMAL,32
Netherlands,2021-11-02,12.753,12.753,0.000000000,NORMAL,32
Netherlands,2021-11-03,13.323,12.753,4.469536600,NORMAL,32
Netherlands,2021-11-04,14.348,13.323,7.693462400,NORMAL,32
Netherlands,2021-11-05,14.860,14.348,3.568441600,NORMAL,32
Netherlands,2021-11-06,14.974,14.860,0.767160200,NORMAL,32
Netherlands,2021-11-07,16.169,14.974,7.980499500,NORMAL,32
Netherlands,2021-11-08,16.967,16.169,4.935370200,NORMAL,32
Netherlands,2021-11-09,16.625,16.967,-2.015677500,NORMAL,32
Netherlands,2021-11-10,17.194,16.625,3.422556400,NORMAL,32
Netherlands,2021-11-11,17.422,17.194,1.326044000,NORMAL,32
Netherlands,2021-11-12,18.276,17.422,4.901848200,NORMAL,32
Netherlands,2021-11-13,18.845,18.276,3.113372700,NORMAL,32
Netherlands,2021-11-14,19.642,18.845,4.229238500,NORMAL,32
Netherlands,2021-11-15,19.870,19.642,1.160777900,NORMAL,32
Netherlands,2021-11-16,20.440,19.870,2.868646200,NORMAL,32
Netherlands,2021-11-17,21.009,20.440,2.783757300,NORMAL,32
Netherlands,2021-11-18,21.350,21.009,1.623113900,NORMAL,32
Netherlands,2021-11-19,22.091,21.350,3.470726000,NORMAL,32
Netherlands,2021-11-20,22.774,22.091,3.091756800,NORMAL,32
Netherlands,2021-11-21,24.197,22.774,6.248353400,NORMAL,32
Netherlands,2021-11-22,24.311,24.197,0.471132800,NORMAL,32
Netherlands,2021-11-23,25.450,24.311,4.685122000,NORMAL,32
Netherlands,2021-11-24,26.418,25.450,3.803536300,NORMAL,32
Netherlands,2021-11-25,27.784,26.418,5.170716900,NORMAL,32
Netherlands,2021-11-26,27.955,27.784,0.615462100,NORMAL,32
Netherlands,2021-11-27,28.410,27.955,1.627615800,NORMAL,32
Netherlands,2021-11-28,28.923,28.410,1.805702200,NORMAL,32
Netherlands,2021-11-29,29.606,28.923,2.361442500,NORMAL,32
Netherlands,2021-11-30,31.029,29.606,4.806458200,NORMAL,32
Netherlands,2021-12-01,30.517,31.029,-1.650069300,NORMAL,32
Netherlands,2021-12-02,31.314,30.517,2.611659100,NORMAL,32
Netherlands,2021-12-03,31.542,31.314,0.728108800,NORMAL,32
Netherlands,2021-12-04,31.143,31.542,-1.264980000,NORMAL,32
Netherlands,2021-12-05,31.143,31.143,0.000000000,NORMAL,32
Netherlands,2021-12-06,32.168,31.143,3.291269300,NORMAL,32
Netherlands,2021-12-07,32.567,32.168,1.240363100,NORMAL,32
Netherlands,2021-12-08,32.567,32.567,0.000000000,NORMAL,32
Netherlands,2021-12-09,32.510,32.567,-0.175023800,NORMAL,32
Netherlands,2021-12-10,32.453,32.510,-0.175330700,NORMAL,32
Netherlands,2021-12-11,32.794,32.453,1.050750300,NORMAL,32
Netherlands,2021-12-12,33.364,32.794,1.738122800,NORMAL,32
Netherlands,2021-12-13,32.737,33.364,-1.879271100,NORMAL,32
Netherlands,2021-12-14,32.225,32.737,-1.563979600,NORMAL,32
Netherlands,2021-12-15,31.485,32.225,-2.296353800,NORMAL,32
Netherlands,2021-12-16,32.111,31.485,1.988248400,NORMAL,32
Netherlands,2021-12-17,31.883,32.111,-0.710037100,NORMAL,32
Netherlands,2021-12-18,31.029,31.883,-2.678543400,NORMAL,32
Netherlands,2021-12-19,30.574,31.029,-1.466370200,NORMAL,32
Netherlands,2021-12-20,30.289,30.574,-0.932164600,NORMAL,32
Netherlands,2021-12-21,29.948,30.289,-1.125821300,NORMAL,32
Netherlands,2021-12-22,29.094,29.948,-2.851609500,NORMAL,32
Netherlands,2021-12-23,28.296,29.094,-2.742833600,NORMAL,32
Netherlands,2021-12-24,26.873,28.296,-5.028979400,NORMAL,32
Netherlands,2021-12-25,25.791,26.873,-4.026346100,NORMAL,32
Netherlands,2021-12-26,25.848,25.791,0.221007300,NORMAL,32
Netherlands,2021-12-27,25.450,25.848,-1.539771000,NORMAL,32
Netherlands,2021-12-28,24.653,25.450,-3.131630600,NORMAL,32
Netherlands,2021-12-29,24.880,24.653,0.920780400,NORMAL,32
Netherlands,2021-12-30,23.685,24.880,-4.803054700,NORMAL,32
Netherlands,2021-12-31,22.774,23.685,-3.846316200,NORMAL,32
Netherlands,2022-01-01,21.578,22.774,-5.251602700,NORMAL,32
Netherlands,2022-01-02,21.977,21.578,1.849105600,NORMAL,32
Netherlands,2022-01-03,22.546,21.977,2.589070400,NORMAL,32
Netherlands,2022-01-04,22.091,22.546,-2.018096300,NORMAL,32
Netherlands,2022-01-05,20.496,22.091,-7.220134900,NORMAL,32
Netherlands,2022-01-06,19.472,20.496,-4.996096800,NORMAL,32
Netherlands,2022-01-07,18.788,19.472,-3.512736200,NORMAL,32
Netherlands,2022-01-08,18.276,18.788,-2.725143700,NORMAL,32
Netherlands,2022-01-09,18.048,18.276,-1.247537800,NORMAL,32
Netherlands,2022-01-10,18.219,18.048,0.947473400,NORMAL,32
Netherlands,2022-01-11,18.048,18.219,-0.938580600,NORMAL,32
Netherlands,2022-01-12,17.877,18.048,-0.947473400,NORMAL,32
Netherlands,2022-01-13,16.340,17.877,-8.597639400,NORMAL,32
Netherlands,2022-01-14,15.202,16.340,-6.964504300,NORMAL,32
Netherlands,2022-01-15,14.120,15.202,-7.117484500,NORMAL,32
Netherlands,2022-01-16,13.949,14.120,-1.211048200,NORMAL,32
Netherlands,2022-01-17,13.778,13.949,-1.225894300,NORMAL,32
Netherlands,2022-01-18,13.209,13.778,-4.129772100,NORMAL,32
Netherlands,2022-01-19,13.266,13.209,0.431524000,NORMAL,32
Netherlands,2022-01-20,12.184,13.266,-8.156188800,NORMAL,32
Netherlands,2022-01-21,11.842,12.184,-2.806959900,NORMAL,32
Netherlands,2022-01-22,11.159,11.842,-5.767606800,NORMAL,32
Netherlands,2022-01-23,10.419,11.159,-6.631418600,NORMAL,32
Netherlands,2022-01-24,10.191,10.419,-2.188309800,NORMAL,32
Netherlands,2022-01-25,9.223,10.191,-9.498577200,NORMAL,32
Netherlands,2022-01-26,8.996,9.223,-2.461238200,NORMAL,32
Netherlands,2022-01-27,8.199,8.996,-8.859493100,NORMAL,32
Netherlands,2022-01-28,8.540,8.199,4.159043800,NORMAL,32
Netherlands,2022-01-29,7.857,8.540,-7.997658100,NORMAL,32
Netherlands,2022-01-30,7.686,7.857,-2.176403200,NORMAL,32
Netherlands,2022-01-31,7.458,7.686,-2.966432500,NORMAL,32
Netherlands,2022-02-01,7.515,7.458,0.764280000,NORMAL,32
Netherlands,2022-02-02,8.312,7.515,10.605455800,NORMAL,32
Netherlands,2022-02-03,8.256,8.312,-0.673724700,NORMAL,32
Netherlands,2022-02-04,8.256,8.256,0.000000000,NORMAL,32
Netherlands,2022-02-05,8.256,8.256,0.000000000,NORMAL,32
Netherlands,2022-02-06,8.426,8.256,2.059108500,NORMAL,32
Netherlands,2022-02-07,8.369,8.426,-0.676477600,NORMAL,32
Netherlands,2022-02-08,8.426,8.369,0.681085000,NORMAL,32
Netherlands,2022-02-09,8.142,8.426,-3.370519800,NORMAL,32
Netherlands,2022-02-10,7.686,8.142,-5.600589500,NORMAL,32
Netherlands,2022-02-11,7.345,7.686,-4.436638000,NORMAL,32
Netherlands,2022-02-12,6.547,7.345,-10.864533700,NORMAL,32
Netherlands,2022-02-13,6.718,6.547,2.611883300,NORMAL,32
Netherlands,2022-02-14,7.060,6.718,5.090800800,NORMAL,32
Netherlands,2022-02-15,7.117,7.060,0.807365400,NORMAL,32
Netherlands,2022-02-16,6.491,7.117,-8.795840900,NORMAL,32
Netherlands,2022-02-17,6.604,6.491,1.740872000,NORMAL,32
Netherlands,2022-02-18,7.117,6.604,7.768019400,NORMAL,32
Netherlands,2022-02-19,7.060,7.117,-0.800899300,NORMAL,32
Netherlands,2022-02-20,6.775,7.060,-4.036827200,NORMAL,32
Netherlands,2022-02-21,6.547,6.775,-3.365313700,NORMAL,32
Netherlands,2022-02-22,7.060,6.547,7.835649900,NORMAL,32
Netherlands,2022-02-23,6.434,7.060,-8.866855500,NORMAL,32
Netherlands,2022-02-24,6.946,6.434,7.957724600,NORMAL,32
Netherlands,2022-02-25,6.604,6.946,-4.923697100,NORMAL,32
Netherlands,2022-02-26,6.775,6.604,2.589339800,NORMAL,32
Netherlands,2022-02-27,6.775,6.775,0.000000000,NORMAL,32
Netherlands,2022-02-28,6.491,6.775,-4.191881900,NORMAL,32
Netherlands,2022-03-01,6.092,6.491,-6.146972700,NORMAL,32
Netherlands,2022-03-02,6.718,6.092,10.275771500,NORMAL,32
Netherlands,2022-03-03,6.718,6.718,0.000000000,NORMAL,32
Netherlands,2022-03-04,6.491,6.718,-3.378981800,NORMAL,32
Netherlands,2022-03-05,7.060,6.491,8.765983700,NORMAL,32
Netherlands,2022-03-06,7.003,7.060,-0.807365400,NORMAL,32
Netherlands,2022-03-07,7.345,7.003,4.883621300,NORMAL,32
Netherlands,2022-03-08,7.003,7.345,-4.656228700,NORMAL,32
Netherlands,2022-03-09,7.345,7.003,4.883621300,NORMAL,32
Netherlands,2022-03-10,6.946,7.345,-5.432266800,NORMAL,32
Netherlands,2022-03-11,6.775,6.946,-2.461848500,NORMAL,32
Netherlands,2022-03-12,6.775,6.775,0.000000000,NORMAL,32
Netherlands,2022-03-13,6.718,6.775,-0.841328400,NORMAL,32
Netherlands,2022-03-14,6.263,6.718,-6.772849100,NORMAL,32
Netherlands,2022-03-15,6.661,6.263,6.354782100,NORMAL,32
Netherlands,2022-03-16,6.889,6.661,3.422909500,NORMAL,32
Netherlands,2022-03-17,6.491,6.889,-5.777326200,NORMAL,32
Netherlands,2022-03-18,6.092,6.491,-6.146972700,NORMAL,32
Netherlands,2022-03-19,5.693,6.092,-6.549573200,NORMAL,32
Netherlands,2022-03-20,5.523,5.693,-2.986123300,NORMAL,32
Netherlands,2022-03-21,5.978,5.523,8.238276300,NORMAL,32
Netherlands,2022-03-22,6.434,5.978,7.627969200,NORMAL,32
Netherlands,2022-03-23,6.661,6.434,3.528131800,NORMAL,32
Netherlands,2022-03-24,6.377,6.661,-4.263624100,NORMAL,32
Netherlands,2022-03-25,5.750,6.377,-9.832209500,NORMAL,32
Netherlands,2022-03-26,6.491,5.750,12.886956500,NORMAL,32
Netherlands,2022-03-27,6.832,6.491,5.253427800,NORMAL,32
Netherlands,2022-03-28,5.693,6.832,-16.671545700,NORMAL,32
Netherlands,2022-03-29,5.295,5.693,-6.991041600,NORMAL,32
Netherlands,2022-03-30,4.896,5.295,-7.535410800,NORMAL,32
Netherlands,2022-03-31,5.181,4.896,5.821078400,NORMAL,32
Netherlands,2022-04-01,4.839,5.181,-6.601042300,NORMAL,32
Netherlands,2022-04-02,5.124,4.839,5.889646600,NORMAL,32
Netherlands,2022-04-03,4.726,5.124,-7.767369200,NORMAL,32
Netherlands,2022-04-04,4.099,4.726,-13.267033400,NORMAL,32
